,HandId,Level,BB,preflop_raisess_to,Players,Board,SHOW_DOWN,preflop_raises,preflop_calls,preflop_allin,flop_bets,flop_raises,flop_calls,flop_allin,turn_bets,turn_raises,turn_calls,turn_allin,river_bets,river_raises,river_calls,river_allin
10107,187691226361,II,30,1337,9,4d Qd Ks 3c Ac,Tc Kd,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10108,187691254284,II,30,60,9,5c 5s 5d Ts Tc,8c 8d,1,2,0,0,0,0,0,1,0,2,0,1,0,1,0
10109,187691630837,III,50,100,8,Jc 7d 5d 5h Td,Tc Ah,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0
10110,187691688983,III,50,1066,8,Kh 6s 8s Kd 3h,Jd Kd,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10111,187691841069,I,20,40,8,Td 9c 3s 2d 8c,Tc Kc,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10112,187691878262,I,20,40,8,Jh 8c 2h As Js,7s 7d,1,4,0,0,0,0,0,1,0,2,0,0,0,0,0
10113,187691935349,I,20,60,8,2c 5s Tc 9d Jc,Ah Qh,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10114,187691958578,I,20,280,8,Qc Jd 9h 2d 5h,Ah Tc,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0
10115,187692024644,I,20,103,8,9d 6d 4s 8c 3h,Qh Ah,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10116,187692126267,I,20,0,8,2s Ks 4d 2d 7h,9h Ad,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0
10117,187692179048,II,30,60,7,9d Jd 5c 2h 6h,6c Kc,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10118,187692211390,II,30,0,9,2s 8s 9h Qs 4h,3c Ad,0,2,0,1,0,2,0,1,0,1,1,0,0,0,0
10119,187692273517,II,30,60,9,4c 4d As Kh 3h,Kd Ah,1,4,0,1,2,2,2,0,0,0,0,0,0,0,0
10120,187692377732,II,30,240,8,5d 4h Ks 5s 3h,9s Th,2,1,0,1,0,1,0,1,0,1,1,0,0,0,0
10121,187692448608,II,30,60,8,Qh Ah Qs Js 5h,Ac 4s,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
10122,187692554835,III,50,0,8,Th 8d 4s Ah 2c,Kh Ts,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
10123,187692725740,III,50,0,8,5h 8h 7h 9s Ad,Qc Qh,0,4,0,1,0,2,0,1,0,1,0,0,0,0,0
10124,187692923217,IV,80,346,7,Td 4d Js Kc 5d,5d Qd,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10125,187693055761,IV,80,1048,9,4h 7s Ac 9h Jd,Qs As,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10126,187692855710,I,20,250,9,Tc Jc 6d 9c 3c,3c 9c,2,1,0,1,3,1,2,0,0,0,0,0,0,0,0
10127,187692946107,I,20,40,9,Ks 8h Kd Ah 6h,9d Td,1,2,0,0,0,0,0,1,0,1,0,1,0,1,0
10128,187693018217,I,20,60,9,Kh 2s 6h 9s Kc,Ts Tc,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
10129,187693118927,I,20,60,9,7h 8d 6h 5h Qd,8d Kd,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10130,187693239194,II,30,295,9,8c 7h 5h Ad 8s,Kd Kh,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10131,187693354491,II,30,90,9,4d Td 9s Ac 9d,As Kh,1,3,0,1,0,1,0,1,0,1,0,1,0,1,2
10132,187693415275,II,30,60,9,Qs 7d 9c Kh 3h,Jd Kd,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
10133,187693449592,II,30,270,9,Qs 9h Ts 3s 3h,Kd 8d,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10134,187693604510,III,50,427,8,9d Jd 8s Kh Ks,Kd Qh,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10135,187693777427,III,50,100,8,9h 4c Jd Kh Th,8s Kc,1,2,0,0,0,0,0,1,0,1,0,1,0,1,0
10136,187693815829,III,50,0,8,Td 2s 8d Kc 2h,Ac 3c,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
10137,187693955106,IV,80,860,8,Jh Qd Ts 6h 9c,Qc Ks,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10138,187694068373,IV,80,702,8,2s 3c 5d 3s 2d,Qc 8c,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10139,187694272745,IV,80,0,7,8s 4h 7c 4d Jc,Qd Ac,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10140,187694569291,III,50,0,9,Jc 8h Th Qc 4c,Tc Ts,0,3,0,1,0,1,0,0,0,0,0,1,0,1,0
10141,187694625479,III,50,100,8,3c 4c Jh 3d 9c,Qh 7s,1,3,0,1,0,1,0,1,0,1,0,1,0,1,1
10142,187694696431,III,50,150,8,7d 8s 3h Kc Jd,9d Td,1,2,0,1,0,1,0,1,0,1,1,0,0,0,0
10143,187694817310,III,50,125,8,6h 8s 8h 4s 5s,Td Tc,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10144,187694860639,III,50,150,8,Ks Jh 5c 2d 8h,6c 6d,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10145,187694929620,III,50,1381,8,6s Tc 5s 2s 5h,8s 7s,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
10146,187694599020,II,30,90,7,7d 9s 4s 5h Ad,Ks Qs,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
10147,187694632927,II,30,770,7,6c Qh 4h 7d 6s,Ah 2h,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10148,187694692220,II,30,180,6,8s Qh Td 9s 3s,Th 9c,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0
10149,187694739806,II,30,375,6,5h Th 4h 6h 8d,Ac Qd,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10150,187694904229,II,30,777,6,2c Jd 9d 4s 7c,Ts Ah,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10151,187694967892,III,50,508,6,4s Qc 2c Ks 6c,8s Ac,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10152,187695019369,III,50,450,6,Jc 7h 5d 4c Js,2h Kh,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0
10153,187695279704,III,50,495,6,Js Ts 6d Kh 5h,Jd Ad,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10154,187695528059,III,50,110,8,Kc 3s 4c 6c Tc,Ah 9h,1,2,0,1,0,1,0,1,1,1,1,0,0,0,0
10155,187695595328,III,50,0,9,Kh Jh Ad 6c Qd,Th Td,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1
10156,187694562645,I,20,60,8,7c 6h Jh 5c 2s,8s 7d,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10157,187694712745,I,20,60,8,Qs 9c 4h 8s Js,Ks Kh,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
10158,187694992711,II,30,1055,9,Jd 7d Ts Ah 3h,4s Qc,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10159,187695481174,II,30,75,9,6s Th 8d 9h Ac,Qc Qd,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10160,187695561355,II,30,60,9,Jd Kd 4d 7h 4c,9d 9c,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10161,187695693396,III,50,100,8,6s 5h 9d 2c 8s,Qd Qh,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0
10162,187695753470,III,50,70,8,9c 7s 6s 6h 3c,Ah 4c,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
10163,187695784665,III,50,252,8,8c 7s 6h Kd Th,8c 6c,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0
10164,187695844185,III,50,371,8,3h 4h Kc 5h 6c,Kc Kh,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10165,187695993829,III,50,1372,8,3s Ts Ah Kd 4c,9s 5s,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
10166,187696038678,III,50,418,9,5c Qh 4s Tc 6d,Qh Th,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10167,187696059208,III,50,240,8,Kd Kc 8d Qs As,Jd Js,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10168,187696124281,III,50,2100,9,Kc 8d 5h Ac Jd,9d 8d,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
10169,187696173370,III,50,5102,9,Js Th Td 7d 7c,3h 3d,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10170,187694987489,I,20,40,7,Ks 9h 8c 2h Tc,Ac Js,1,3,0,1,1,1,0,1,0,1,0,1,0,1,0
10171,187695316341,II,30,60,8,6d Ad Ac 8c Qs,9h 6h,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10172,187695403579,III,50,125,8,6d 6s Kc 4s Js,3s 3h,1,2,0,1,0,1,0,1,0,1,2,0,0,0,0
10173,187695453276,III,50,1517,8,8s 6c 2c 7c 6s,8c 8h,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
10174,187695483431,III,50,0,8,3d Tc 6c 6d Ts,Kh 9h,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
10175,187695149386,I,20,40,8,7h Ac 8s 6h 4s,Ks Ah,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10176,187695397391,I,20,40,8,3s Qs Kc Ks 5d,3d 5d,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10177,187695459536,I,20,40,8,5h Kc 8h Jh 9s,Ac Ts,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10178,187695585369,II,30,120,7,Kd Ks Jh 6h 2s,8s Ah,1,2,0,0,0,0,0,1,0,1,0,1,1,1,1
10179,187695774839,II,30,0,8,2h 7h 9h 2d 3s,2h As,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10180,187695801329,II,30,120,8,2h Ah 3h Kd 9d,Ad 7d,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10181,187695873801,II,30,120,9,5h 6h 9h 8c Tc,Kd Ah,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10182,187696076004,III,50,757,8,Ac 6d 5s 6h 7s,Th Kd,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10183,187695518903,I,20,80,8,Js 6s Ah Qc 9d,Td Tc,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
10184,187695579297,I,20,60,9,2s 4h 7d 4c 7s,9s Ac,1,2,0,1,0,1,0,1,0,1,1,0,0,0,0
10185,187696195859,II,30,90,9,Ks 8c Ts 3h 5c,2s Qc,1,1,0,1,1,1,0,1,2,1,1,0,0,0,0
10186,187696356532,III,50,1660,9,Ts 5c 3s 6d 4c,Jh Kh,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
10187,187696728374,III,50,510,9,8d 5c Qd 3s Js,As 9c,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10188,187696807199,IV,80,240,8,8c Th 3d Jc 9c,Ah 9h,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0
10189,187696867502,IV,80,1687,9,2h 4d 8c 5c 9d,7d 6s,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10190,187696952971,IV,80,960,9,8s Kh 3d Td 4h,7s 2h,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10191,187697002768,IV,80,160,9,6c Jc Qc 7c 8s,Js 8s,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
10192,187699720823,I,20,160,9,Jh Ad Td 3s Jd,2c 7h,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0
10193,187700007337,I,20,0,8,Qs Js 7c Jh 2s,9c 8c,0,3,0,1,0,1,0,1,0,1,0,0,0,0,0
10194,187700126209,I,20,60,8,3h Qs 2h 4h Kh,Ac 4h,1,2,0,1,0,2,0,1,0,1,0,0,0,0,0
10195,187700372490,II,30,105,8,Th Jd 2h 2s Tc,3c 3d,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
10196,187700557224,II,30,2086,8,Kh 7h 8h 6h 2c,Qs As,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
10197,187700603500,II,30,90,9,Jh 9h Qs Kd 2s,Qh Ad,1,1,0,0,0,0,0,1,1,1,0,1,0,1,2
10198,187700702525,II,30,60,9,Qc Jd Qd 4h Th,As Jd,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10199,187700776759,III,50,100,8,Kd Qc 5d Td 2d,Ac Ah,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0
10200,187700890000,III,50,114,8,8h 8c 5c As Th,Qc Qd,1,2,0,0,0,0,0,1,0,1,0,1,0,1,0
10201,187701118047,III,50,100,7,9h Tc Kd 3h 5c,8c 8h,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10202,187701538942,IV,80,160,6,6c Ah 3s 4d Jh,Ts 5s,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1
10203,187698581202,I,20,97,5,6d Kh 8c 3h Ks,Kc Kd,1,2,0,1,0,1,0,1,0,1,0,1,0,1,2
10204,187698765378,I,20,50,4,Kh Kd 4c 5s 7s,8h Qh,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10205,187699552589,III,50,715,3,9h Tc 6d 4c 4d,Qs Ah,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10206,187699905561,IV,80,1055,9,5s Ah 2d Tc Js,2s 2h,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10207,187700222870,IV,80,1111,9,Kc Ac 5h Qs Ah,Ks Ad,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10208,187698591802,I,20,60,9,9c Kd 9s 2d Th,5c 5h,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
10209,187698846989,I,20,60,9,Ts 5d 2c 8s 8h,Ac Kd,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
10210,187699013218,II,30,0,7,Ah 5h 8d Js 4c,8h Jh,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0
10211,187699115413,II,30,0,6,Jc Th Qh 9d 3c,Ac 8d,0,3,0,1,1,3,0,1,0,2,0,1,0,1,0
10212,187699157563,II,30,120,7,6s Js 7c Ad Kh,Jd Ad,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0
10213,187699211391,II,30,1773,7,Qs Jd 3h 3d Qd,Js Ks,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
10214,187699241815,II,30,90,7,Ks Td 5s 6c 6s,6c Tc,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
10215,187699270938,II,30,240,6,9d Kd Th 7d 3s,9c Ah,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10216,187699384806,III,50,0,5,7h Tc 4h 6h 9s,Jd Jc,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
10217,187699422647,III,50,0,9,Ad 9c As Ah 6s,Ac Kd,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
10218,187699488723,III,50,725,8,6s 5d As Ad 5c,8d 8h,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10219,187699519361,III,50,0,8,6s 7s Js 9s 7d,8s Td,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
10220,187699733678,III,50,125,7,8d 5d 5h 2h 3h,9s Ts,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0
10221,187699814848,IV,80,160,6,Kc 8s 3h Ah 9h,4d 5c,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10222,187699838702,IV,80,848,9,5s 7s 8d Jh 3s,2c Jc,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10223,187698708931,I,20,50,9,9d 3h Kc 7c Jc,Js Jh,1,4,0,1,0,3,0,1,0,1,2,0,0,0,0
10224,187699116592,I,20,90,9,5s 2s Th 9d Jd,9c 8h,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0
10225,187699147418,II,30,90,9,5h 6c 7c Jc Th,9d Kc,1,3,0,1,1,4,1,1,0,0,1,0,0,0,0
10226,187699243857,II,30,180,9,3c 7d 6c 2h Qd,5c Ad,2,2,0,1,1,1,2,0,0,0,0,0,0,0,0
10227,187699351844,II,30,90,9,2c Ks Td Jc 8c,8d Kh,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10228,187699584112,III,50,773,7,As Jc 2h 9c Qc,As 3c,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10229,187699777100,III,50,110,7,Qc 3c Ts 5c 8c,Th 5h,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10230,187699825340,III,50,125,7,4s 2s 8d Ah Ts,Qc 2c,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
10231,187699991544,IV,80,787,7,2d 7h 4s 6h 4h,2c 2d,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10232,187700061908,IV,80,160,7,6d Tc Th 2c 5h,Kh Qh,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10233,187700169521,IV,80,837,7,8c Kh 9h 6c 7s,Qd Qs,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10234,187700214688,IV,80,320,7,3s 8s 9h Kd Qd,Qd Ac,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0
10235,187700261262,IV,80,160,7,8s 4c 7c 5d Ad,5d Ah,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
10236,187700288713,IV,80,2103,7,3h 2c 4c 3d Kd,Ah 4c,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10237,187700299308,IV,80,160,9,9h 6d Ks 6h 7h,Kc Jc,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10238,187698996105,I,20,0,8,2c 5d Ts 6d Qd,9c 9s,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10239,187699062451,I,20,340,8,As 7s 5h 7c 3h,7h Kh,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0
10240,187699130541,I,20,114,7,Tc 8h Th 7h 3c,Kh Kd,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10241,187699153528,I,20,40,6,2s 6h 8c 3s 7d,Ac 2c,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
10242,187699298790,I,20,40,6,8c 7d Ad Jh Ah,Ks Js,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
10243,187699373231,II,30,60,5,Qc Kd 7d Kc 7c,Qd Kc,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0
10244,187699447296,II,30,60,5,Kh 9h 8h Ad 3c,Kh 7s,1,3,0,0,0,0,0,1,0,1,0,1,2,1,1
10245,187699492478,II,30,60,5,4d Qs 7h 9h 7c,2c 2s,1,2,0,1,1,1,0,1,1,1,0,1,0,1,1
10246,187699771857,II,30,75,4,6d 5d 5c 9c 5h,6d 3d,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
10247,187700078872,III,50,0,4,Ts Qh 9d 4s 6s,9h 9c,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10248,187700171813,III,50,216,3,7h Ks Ah Kd 7c,Qd 8d,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10249,187700231193,IV,80,160,3,5s 6s Qc 6c 2s,Kh Ah,1,1,0,1,2,1,2,0,0,0,0,0,0,0,0
10250,187700326066,IV,80,669,3,7s 6c Kc 8h 3d,Ks Ad,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10251,187700479073,IV,80,160,3,Ac 5s Ks 9d 6c,Tc 9c,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10252,187729859955,I,20,60,9,4h Th Kc Tc 7s,Js As,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0
10253,187729889712,I,20,1471,9,6s 5s 9d Td 6d,Kh Ad,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10254,187729915313,I,20,0,9,4d Qs As 9c 6d,8c 8s,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10255,187729945638,I,20,60,8,Kc 4s Ad Ks 3d,4d 4s,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
10256,187730117436,I,20,1377,8,Ks 3s 5d Kh 6s,4h 4c,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
10257,187730177855,II,30,485,8,5s 6d Ah Ad 8d,Th Qh,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10258,187730226351,II,30,120,8,Ah 7c 2d 6d As,4c 5c,2,1,0,1,1,1,2,0,0,0,0,0,0,0,0
10259,187730253159,II,30,90,8,8s Kc Kh Ts 9c,6c 7c,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
10260,187730297214,II,30,1560,8,3s 7s 6s 3h 8c,As Ad,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
10261,187730315820,II,30,90,8,5d 5c 2c 8s Tc,Ac Qh,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
10262,187730409274,II,30,90,8,Qh 4d Ad Qs Jc,As 6c,1,1,0,1,1,1,0,1,2,1,1,0,0,0,0
10263,187730448019,II,30,0,7,2h Qd 8d 5c 6s,Kh Jd,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10264,187730468230,II,30,447,6,9h Jh 4d 2h 5c,Kc 8c,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10265,187730488912,II,30,120,6,Tc 8h 6c 7s Qd,6s As,3,1,0,1,0,1,0,1,2,1,1,0,0,0,0
10266,187730555676,III,50,1802,9,3s 9s Ah 5h 5d,Ts Th,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10267,187730578428,III,50,486,9,Jc Jh Qd 4d 5c,9s Ac,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10268,187730879148,III,50,105,8,9s Qd 4s 4d 7h,6c 8s,1,1,0,1,2,1,2,0,0,0,0,0,0,0,0
10269,187731188472,IV,80,0,8,7h 3s 8c 6h 5d,Kd Ad,0,2,0,0,0,0,0,1,0,2,0,1,1,1,2
10270,187731238935,IV,80,160,8,7d Ad 3s 5d 8h,Ac 8d,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1
10271,187731274955,IV,80,595,8,Qc Kc 5s Kd 5d,2h As,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10272,187703829793,I,20,1491,8,Qd 7c 4d 6s Ah,6h Ad,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
10273,187703981703,I,20,60,8,Qh Jd 2h Ad Ts,Ks Kc,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10274,187704550754,III,50,100,8,Kh Jh 6h Ah Ac,Kd Ac,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10275,187704958902,IV,80,1630,8,Th 3h 8d 6s Qc,Ks Ac,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10276,187704993784,IV,80,160,8,As 3d Jc Tc 6c,As Qs,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10277,187705048950,IV,80,827,8,3h Ks 2s Kh 6h,Ad As,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10278,187705097258,IV,80,160,8,5h Qd 7c Tc Qc,Ad Qh,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
10279,187705163731,IV,80,661,7,6c 3d Kh Ts Qd,As 2c,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10280,187703993670,I,20,0,7,8c Td 7c 2c Jd,As 5h,0,4,0,1,1,6,0,1,0,1,0,1,0,1,1
10281,187704183948,I,20,1615,7,Jc Kc Jh 8s 7h,4s Qd,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0
10282,187704251358,I,20,40,7,9c Ts 5s Tc 6h,7s Jd,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
10283,187704801691,III,50,981,6,Jh Kd Tc Js 2c,9c Qh,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0
10284,187704870364,III,50,0,6,Ac 8h 2s Th 3h,4s Qc,0,4,1,0,0,0,0,1,0,2,0,1,0,0,0
10285,187704968489,III,50,150,6,5h 5s 8d Kh 7d,6s 6c,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0
10286,187705044640,III,50,611,9,Jd 7d Kd Th 7c,9c Jc,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10287,187705088451,III,50,829,8,9c 6s 5h 8c 6c,9d 9s,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
10288,187705107787,III,50,2876,8,3s Jc 8c 7c 7d,7d 6h,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0
10289,187705207465,IV,80,232,8,8s Kc Qs 9c Js,3h 6h,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10290,187705333022,IV,80,0,8,2h 8h Ts 4h Qs,Js Tc,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0
10291,187716088357,II,30,0,8,9c Qd Tc 5d Th,6d 6c,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0
10292,187716109582,II,30,0,7,2s 7d 3h Th 7h,Kh Ah,0,3,0,0,0,0,0,1,0,1,0,1,0,1,0
10293,187716131868,II,30,180,7,2d 3h 2c Ts 5c,Ks Qh,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0
10294,187716155466,II,30,210,9,9d Td 7s Ks Qc,Ad 7c,2,2,0,0,0,0,0,1,0,1,0,1,0,1,0
10295,187716216712,III,50,2491,9,8c 5h 5d Qh 6c,3h As,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
10296,187716276727,III,50,200,8,Qc 5h 4d 8d 3s,Th Ad,1,4,0,1,0,1,0,1,0,1,1,0,0,0,0
10297,187716294048,III,50,100,8,5c 7d 7s 8s Ks,Th Kc,1,2,0,1,1,2,0,1,0,1,0,1,0,1,1
10298,187716358016,IV,80,1169,8,7c 9d 2c 7h Qh,Ts Ks,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10299,187716373523,IV,80,2866,7,3d 2h 6d 7d Td,Ks Ah,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10300,187716444547,IV,80,1351,7,6d Ad Qc 4c 7h,9d 2d,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0
10301,187716064708,I,20,0,7,4c 3s 3c 9c Js,Ac 2s,0,3,0,1,0,1,0,1,0,1,0,0,0,0,0
10302,187716159554,II,30,1338,7,3d Jc 2d Ah 5s,Ah 7h,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
10303,187716306238,III,50,665,6,5h 4h 5d Ah 3s,Ad Ah,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0
10304,187716376393,III,50,1596,5,9h 6d 4s 2d 6h,Kd Kh,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
10305,187716434484,IV,80,240,9,4h Th 7h 4s 3c,Ac Ad,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0
10306,187716471647,IV,80,415,9,2h Td 2s Ks 8d,Ts Kc,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10307,187716503269,IV,80,160,9,Kd 9c 8c 8s 8h,Ah Ks,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
10308,187716529360,IV,80,0,9,5s 5d 7h 9s Kc,Kc Qd,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0
10309,187716537969,IV,80,2642,9,7d 6s 4s Qs 7h,5d 5c,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
10310,187716553290,IV,80,251,9,7s Ac 9d 2c 3d,Qd Qc,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0
10311,187718057238,I,20,97,8,6d 2h Qs Tc 7c,9c 8c,1,2,0,1,1,1,2,0,0,0,0,0,0,0,0
